Eviction ID,Address,City,State,Near Shuttle,Eviction Notice Source Zipcode,File Date,Non Payment,Breach,Nuisance,Illegal Use,Failure to Sign Renewal,Access Denial,Unapproved Subtenant,Owner Move In,Demolition,Capital Improvement,Substantial Rehab,Ellis Act WithDrawal,Condo Conversion,Roommate Same Unit,Other Cause,Late Payments,Lead Remediation,Development,Good Samaritan Ends,Constraints Date,Supervisor District,Neighborhoods - Analysis Boundaries,Longitude,Latitude,SF Find Neighborhoods,Current Police Districts,Current Supervisor Districts,Analysis Neighborhoods,DELETE - Neighborhoods,DELETE - Police Districts,DELETE - Supervisor Districts,DELETE - Fire Prevention Districts,DELETE - Zip Codes,"CBD, BID and GBD Boundaries as of 2017",Central Market/Tenderloin Boundary,"Areas of Vulnerability, 2016",Central Market/Tenderloin Boundary Polygon - Updated,Fix It Zones as of 2018-02-07
M121598,0 Block Of Norton  Street,San Francisco,CA,FALSE,94112,10/29/12,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,10/27/15,11,Outer Mission,-122.4357803,37.72495727,94,9,1,28,25,7,6,9,28861,,,1,,
M122024,100 Block Of Harvard  Street,San Francisco,CA,FALSE,94134,10/26/12,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,9,Excelsior,-122.4210472,37.7277241,92,9,2,7,5,7,7,9,309,,,2,,
M122014,100 Block Of Hamilton  Street,San Francisco,CA,FALSE,94134,10/24/12,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,9,Portola,-122.4108326,37.72907055,91,2,2,25,28,3,7,9,309,,,2,,
M122011,1300 Block Of 45th  Avenue,San Francisco,CA,FALSE,94122,10/23/12,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,4,Sunset/Parkside,-122.5048531,37.76140516,39,10,7,35,35,8,3,1,56,,,1,,
M122012,2400 Block Of Bayshore  Boulevard,San Francisco,CA,FALSE,94134,10/23/12,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,10,Visitacion Valley,-122.4040738,37.71086343,75,9,9,40,39,7,8,9,309,,,2,,
M122005,300 Block Of Teddy  Avenue,San Francisco,CA,FALSE,94134,10/22/12,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,10,Visitacion Valley,-122.409648,37.71549906,75,9,9,40,39,7,8,9,309,,,2,,
M122001,100 Block Of Lisbon  Street,San Francisco,CA,FALSE,94112,10/19/12,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,,11,Excelsior,-122.4307709,37.7258534,90,9,1,7,5,7,6,9,28861,,,2,,
M121974,3200 Block Of Taraval  Street,San Francisco,CA,FALSE,94116,10/18/12,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,4,Sunset/Parkside,-122.500872,37.74198936,39,10,7,35,35,8,3,1,29491,,,1,,
M121595,400 Block Of 45th  Avenue,San Francisco,CA,FALSE,94121,10/17/12,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,1,Outer Richmond,-122.5063301,37.78044231,6,8,4,29,26,6,2,11,55,,,1,,
M121967,0 Block Of Park  Avenue,San Francisco,CA,FALSE,94118,10/15/12,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,,,,,
M121966,800 Block Of 39th  Avenue,San Francisco,CA,FALSE,94121,10/12/12,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,1,Outer Richmond,-122.49932,37.77281497,8,8,4,29,26,6,2,11,55,,,1,,
M121964,300 Block Of Teddy  Avenue,San Francisco,CA,FALSE,94134,10/12/12,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,10,Visitacion Valley,-122.409693,37.71539517,75,9,9,40,39,7,8,9,309,,,2,,
M121934,2000 Block Of Broadway  Street,San Francisco,CA,FALSE,94115,10/11/12,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,,,,,
M121936,200 Block Of Silver  Avenue,San Francisco,CA,FALSE,94112,10/11/12,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,11,Outer Mission,-122.4317601,37.72906336,94,9,1,28,25,7,6,9,28861,,,1,,
M121933,2000 Block Of Carroll  Avenue,San Francisco,CA,FALSE,94124,10/11/12,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,10,Bayview Hunters Point,-122.4018062,37.72969421,87,2,9,1,1,3,8,10,58,,,2,,
M121931,2000 Block Of Carroll  Avenue,San Francisco,CA,FALSE,94124,10/11/12,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,10,Bayview Hunters Point,-122.4018062,37.72969421,87,2,9,1,1,3,8,10,58,,,2,,
M121588,2100 Block Of Leavenworth,San Francisco,CA,FALSE,94133,10/10/12,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,10/5/15,,,,,,,,,,,,,,,,,,
M121917,100 Block Of Seak Rock  Drive,San Francisco,CA,FALSE,94121,10/5/12,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,,1,Outer Richmond,-122.5088814,37.78061905,6,8,4,29,26,6,2,11,55,,,1,,
M121918,1600 Block Of 47th  Avenue,San Francisco,CA,FALSE,94122,10/5/12,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,4,Sunset/Parkside,-122.5067401,37.75571172,39,10,7,35,35,8,3,1,56,,,1,,
M121912,800 Block Of 39th  Avenue,San Francisco,CA,FALSE,94121,10/4/12,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,1,Outer Richmond,-122.49932,37.77281497,8,8,4,29,26,6,2,11,55,,,1,,
M121904,500 Block Of Carter  Street,San Francisco,CA,FALSE,94134,10/3/12,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,10,Excelsior,-122.4236241,37.70881491,58,9,9,7,5,7,8,9,309,,,2,,
M121906,1300 Block Of 46th  Avenue,San Francisco,CA,FALSE,94122,10/3/12,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,4,Sunset/Parkside,-122.5059245,37.76135778,39,10,7,35,35,8,3,1,56,,,1,,
M121888,1300 Block Of 46th  Avenue,San Francisco,CA,FALSE,94122,10/1/12,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,4,Sunset/Parkside,-122.5059245,37.76135778,39,10,7,35,35,8,3,1,56,,,1,,
M121892,2600 Block Of 39th  Avenue,San Francisco,CA,FALSE,94116,10/1/12,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,,4,Sunset/Parkside,-122.4968584,37.73744244,40,10,7,35,35,8,3,1,29491,,,1,,
M121893,2200 Block Of Clement  Street,San Francisco,CA,FALSE,94121,10/1/12,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,1,Outer Richmond,-122.4832658,37.78204435,8,8,4,29,26,6,2,11,55,,,2,,
M121891,1600 Block Of 32nd  Avenue,San Francisco,CA,FALSE,94122,10/1/12,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,4,Sunset/Parkside,-122.4906682,37.75642009,39,10,7,35,35,8,3,1,56,,,1,,
M121895,0 Block Of Dartmouth  Street,San Francisco,CA,FALSE,94134,10/1/12,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,9,Portola,-122.4134405,37.73061585,91,2,2,25,28,3,7,9,309,,,2,,
M121894,2200 Block Of Clement  Street,San Francisco,CA,FALSE,94121,10/1/12,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,,1,Outer Richmond,-122.4832658,37.78204435,8,8,4,29,26,6,2,11,55,,,2,,
M121855,1700 Block Of 47th  Avenue,San Francisco,CA,FALSE,94122,9/26/12,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,4,Sunset/Parkside,-122.50661,37.75384722,39,10,7,35,35,8,3,1,56,,,1,,
M121856,1700 Block Of 47th  Avenue,San Francisco,CA,FALSE,94122,9/26/12,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,4,Sunset/Parkside,-122.50661,37.75384722,39,10,7,35,35,8,3,1,56,,,1,,
M121853,2000 Block Of Broadway  Street,San Francisco,CA,FALSE,94115,9/26/12,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,,,,,
M121915,600 Block Of Russia  Avenue,San Francisco,CA,FALSE,94112,9/26/12,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,11,Excelsior,-122.4320207,37.71906021,90,9,1,7,5,7,6,9,28861,,,2,,
M121916,600 Block Of Russia  Avenue,San Francisco,CA,FALSE,94112,9/26/12,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,11,Excelsior,-122.4320207,37.71906021,90,9,1,7,5,7,6,9,28861,,,2,,
M121848,1400 Block Of 39th  Avenue,San Francisco,CA,FALSE,94122,9/25/12,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,4,Sunset/Parkside,-122.4982898,37.75982484,39,10,7,35,35,8,3,1,56,,,1,,
M121849,1400 Block Of 39th  Avenue,San Francisco,CA,FALSE,94122,9/25/12,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,4,Sunset/Parkside,-122.4982898,37.75982484,39,10,7,35,35,8,3,1,56,,,1,,
M121841,2000 Block Of Broadway  Street,San Francisco,CA,FALSE,94115,9/21/12,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,,,,,
M121845,2000 Block Of 29th  Avenue,San Francisco,CA,FALSE,94118,9/21/12,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,4,Sunset/Parkside,-122.4869272,37.74910206,39,10,7,35,35,8,3,1,29491,,,1,,
M121842,3500 Block Of Santiago  Street,San Francisco,CA,FALSE,94116,9/21/12,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,4,Sunset/Parkside,-122.5052844,37.74356444,39,10,7,35,35,8,3,1,29491,,,1,,
M121827,100 Block Of Hamilton  Street,San Francisco,CA,FALSE,94134,9/19/12,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,9,Portola,-122.4108326,37.72907055,91,2,2,25,28,3,7,9,309,,,2,,
M121825,23424400 Block Of Market  Street,San Francisco,CA,FALSE,94114,9/18/12,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,,,,,
M121826,2100 Block Of 39th  Avenue,San Francisco,CA,FALSE,94116,9/18/12,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,,4,Sunset/Parkside,-122.4975158,37.74676323,39,10,7,35,35,8,3,1,29491,,,1,,
M121824,400 Block Of Amherst  Street,San Francisco,CA,FALSE,94134,9/18/12,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,9,Portola,-122.4151207,37.7239559,92,2,2,25,28,3,7,9,309,,,1,,
M121821,2400 Block Of Bayshore  Boulevard,San Francisco,CA,FALSE,94134,9/18/12,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,10,Visitacion Valley,-122.4040738,37.71086343,75,9,9,40,39,7,8,9,309,,,2,,
M121579,300 Block Of Bright  Street,San Francisco,CA,FALSE,94132,9/18/12,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,11,Oceanview/Merced/Ingleside,-122.4636006,37.71703206,65,10,1,24,24,8,6,9,64,,,2,,
M121808,500 Block Of John Muir  Drive,San Francisco,CA,FALSE,94132,9/17/12,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,7,Lakeshore,-122.4920479,37.71433481,43,10,8,16,14,8,4,1,64,,,2,,
M121804,2000 Block Of 29th  Avenue,San Francisco,CA,FALSE,94118,9/14/12,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,,4,Sunset/Parkside,-122.4869272,37.74910206,39,10,7,35,35,8,3,1,29491,,,1,,
M121803,2000 Block Of 29th  Avenue,San Francisco,CA,FALSE,94118,9/14/12,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,4,Sunset/Parkside,-122.4869272,37.74910206,39,10,7,35,35,8,3,1,29491,,,1,,
M121684,3500 Block Of Santiago  Street,San Francisco,CA,FALSE,94116,9/10/12,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,4,Sunset/Parkside,-122.5052844,37.74356444,39,10,7,35,35,8,3,1,29491,,,1,,
M121683,3500 Block Of Santiago  Street,San Francisco,CA,FALSE,94116,9/10/12,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,4,Sunset/Parkside,-122.5052844,37.74356444,39,10,7,35,35,8,3,1,29491,,,1,,
M121567,0 Block Of Saint Charles  Avenue,San Francisco,CA,FALSE,94132,9/6/12,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,9/5/15,11,Oceanview/Merced/Ingleside,-122.4693879,37.71341992,65,10,1,24,24,8,6,9,64,,,2,,
M121674,1600 Block Of 47th  Avenue,San Francisco,CA,FALSE,94122,9/6/12,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,4,Sunset/Parkside,-122.5066019,37.75571785,39,10,7,35,35,8,3,1,56,,,1,,
M121673,1600 Block Of 47th  Avenue,San Francisco,CA,FALSE,94122,9/6/12,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,4,Sunset/Parkside,-122.5066019,37.75571785,39,10,7,35,35,8,3,1,56,,,1,,
M121566,2500 Block Of 46th  Avenue,San Francisco,CA,FALSE,94116,9/5/12,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,8/31/15,4,Sunset/Parkside,-122.5043554,37.73898179,39,10,7,35,35,8,3,1,29491,,,1,,
M121671,1000 Block Of Munich  Street,San Francisco,CA,FALSE,94112,9/5/12,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,11,Excelsior,-122.43473,37.71115548,58,9,1,7,5,7,6,9,28861,,,2,,
M121667,400 Block Of Monterey  Boulevard,San Francisco,CA,FALSE,94127,9/4/12,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,,7,West of Twin Peaks,-122.4454495,37.73165672,95,9,8,41,40,7,4,9,59,,,1,,
M121661,2000 Block Of Broadway  Street,San Francisco,CA,FALSE,94115,8/31/12,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,,,,,
M121622,1000 Block Of Bowdoin  Street,San Francisco,CA,FALSE,94134,8/30/12,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,9,Portola,-122.4092015,37.72284713,91,2,2,25,28,3,7,9,309,,,1,,
M121620,800 Block Of Jamestown  Avenue,San Francisco,CA,FALSE,94124,8/30/12,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,10,Bayview Hunters Point,-122.3903071,37.71657201,88,2,9,1,1,3,8,10,58,,,1,,
M121621,1000 Block Of Bowdoin  Street,San Francisco,CA,FALSE,94134,8/30/12,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,9,Portola,-122.4092015,37.72284713,91,2,2,25,28,3,7,9,309,,,1,,
M121616,100 Block Of Eddy  Road,San Francisco,CA,FALSE,94102,8/29/12,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,,,,,
M121617,4000 Block Of Pacheco  Street,San Francisco,CA,FALSE,94116,8/29/12,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,4,Sunset/Parkside,-122.5035349,37.74925129,39,10,7,35,35,8,3,1,29491,,,1,,
M121563,2500 Block Of 46th  Avenue,San Francisco,CA,FALSE,94116,8/27/12,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,8/16/15,4,Sunset/Parkside,-122.5043554,37.73898179,39,10,7,35,35,8,3,1,29491,,,1,,
M121601,800 Block Of Jamestown  Avenue,San Francisco,CA,FALSE,94124,8/24/12,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,10,Bayview Hunters Point,-122.3903071,37.71657201,88,2,9,1,1,3,8,10,58,,,1,,
M121511,500 Block Of Buena Vista West  Avenue,San Francisco,CA,FALSE,94117,8/22/12,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,,,,,
M121510,500 Block Of Buena Vista West  Avenue,San Francisco,CA,FALSE,94117,8/22/12,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,,,,,
M121512,500 Block Of Buena Vista West  Avenue,San Francisco,CA,FALSE,94117,8/22/12,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,,,,,
M121501,2600 Block Of San Jose  Avenue,San Francisco,CA,FALSE,94112,8/20/12,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,11,Oceanview/Merced/Ingleside,-122.4516127,37.71482397,81,10,1,24,24,8,6,9,28861,,,2,,
M121500,800 Block Of 47th  Avenue,San Francisco,CA,FALSE,94121,8/20/12,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,1,Outer Richmond,-122.5078885,37.77242334,8,8,4,29,26,6,2,11,55,,,1,,
M121504,500 Block Of Goettingen  Street,San Francisco,CA,FALSE,94134,8/20/12,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,9,Portola,-122.4057558,37.72507649,91,2,2,25,28,3,7,10,309,,,2,,
M121495,700 Block Of 43rd  Avenue,San Francisco,CA,FALSE,94121,8/17/12,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,1,Outer Richmond,-122.5036075,37.77449107,8,8,4,29,26,6,2,11,55,,,1,,
M121499,500 Block Of 24th  Avenue,San Francisco,CA,FALSE,94121,8/17/12,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,1,Outer Richmond,-122.4836628,37.7791756,8,8,4,29,26,6,2,11,55,,,1,,
M121256,200 Block Of 26th  Avenue,San Francisco,CA,FALSE,94107,8/16/12,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,2,Outer Richmond,-122.4862253,37.78476215,2,8,6,29,26,6,1,11,55,,,2,,
M121255,900 Block Of Avalon  Avenue,San Francisco,CA,FALSE,94112,8/15/12,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,11,Excelsior,-122.4246768,37.72451117,90,9,1,7,5,7,6,9,28861,,,1,,
M121252,2400 Block Of 39th  Avenue,San Francisco,CA,FALSE,94116,8/15/12,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,4,Sunset/Parkside,-122.4971197,37.74116819,39,10,7,35,35,8,3,1,29491,,,1,,
